[243.8224334716797, -357.9000244140625, 488.14642333984375, 2.951118845053473, -0.04680959601556336, 0.7815588837909628]
[92.68498229980469, -288.61956787109375, 483.04107666015625, 2.518453971192039, -0.027557872892084154, 0.767827292315378]
[176.57476806640625, -345.24169921875006, 339.9349365234375, 2.623971609374286, -0.005212993232505296, 0.7662447754166256]
[268.54974365234375, -340.5915832519532, 423.9342651367188, 2.8441625672503648, 0.3283546130488878, 1.0619364167754777]
[331.568603515625, -286.6930847167969, 399.26031494140625, 2.9841098183212655, 0.21717411234847986, 1.121383631786281]
[163.27951049804688, -446.751220703125, 481.16253662109375, 2.7991524816669355, -0.1970705584249874, 0.5754618404567745]
[161.05426025390625, -443.25421142578125, 353.39520263671875, 2.76269939898204, -0.1967325533483859, 0.5827266775944017]
[381.9323425292969, -497.5176086425782, 368.8498229980469, -2.9942221072964053, 0.02023905264692325, 0.8593891674372833]
[268.9298095703125, -507.02096557617193, 435.1168212890625, -3.0806246404385003, -0.15881466548491946, 0.6130498292402073]
[172.9637908935547, -547.1859130859376, 417.83026123046875, 2.997496996488876, -0.24049831020198922, 0.43889487317848386]
[148.7847442626953, -380.638671875, 392.9693908691406, 2.697499622858611, -0.16992981770279914, 0.6620555885651369]
[162.12196350097656, -436.78109741210943, 559.6422119140625, 2.9952407664133607, -0.09081078047071887, 0.5994334194817684]
[128.3592529296875, -301.5126037597656, 360.2933044433594, 2.524947556877979, -0.10534067112781174, 0.8182287477885909]
[176.39755249023438, -322.8743591308594, 363.9239807128906, 2.5071134323221544, 0.1272861671297439, 0.9654310488801129]
[325.41558837890625, -377.7487487792969, 420.0947265625, 2.9327526209118506, 0.1351024700277208, 1.0416450600608642]
[59.41786575317383, -341.5570068359375, 422.37451171875, 2.6380046041062406, -0.16856533047354022, 0.5215546663036086]
[217.75227355957034, -475.6736755371094, 286.1720275878906, 2.9242281085786157, -0.17585120658377898, 0.6179723496200825]
[337.03350830078125, -429.2093505859375, 376.7904968261719, 3.0067557423346454, 0.13081216744587357, 0.9638409419722538]
[315.95611572265625, -408.0279541015625, 401.506103515625, 3.050946905882875, 0.248357747987247, 0.6336810718889422]
[372.8936767578125, -507.893798828125, 355.3221435546875, -3.0057184410900595, -0.031989895175221016, 0.6860913497724018]
