[481.24114836448854, -88.37186114988015, 521.9403076171875, 173.10693359375003, -0.027291661128401753, 46.710208892822266]
[358.9885834396793, -107.38014647365777, 422.8941955566406, 154.08473205566406, -2.3987820148468018, 47.14213180541993]
[261.17211120849504, -124.43552081963118, 422.355712890625, 142.6998748779297, 8.708127975463867, 62.92577362060547]
[466.52282688368786, 35.10586208492251, 397.9060363769532, 175.74310302734375, 11.893525123596191, 87.5938949584961]
[394.5587432999928, -161.23551627859848, 413.8681030273438, 156.31423950195312, -2.4286139011383057, 24.60146141052246]
[682.7760758446872, -114.55483753879649, 290.6779174804688, -165.28768920898435, 7.043195724487305, 48.64517974853516]
[665.0501120957762, -124.69614883862772, 284.226318359375, -166.71449279785156, 3.7383184432983403, 45.4563331604004]
[619.7258146986944, -257.4000963931896, 301.41064453125, -166.25405883789062, -11.915587425231934, 22.760604858398438]
[457.73446583593346, -137.0337465757026, 453.1612548828125, 169.56669616699222, -6.535419464111329, 40.494747161865234]
[479.32528345500106, -141.816492720168, 343.9673156738282, 159.24879455566406, -6.236846446990968, 41.426692962646484]
[657.8315721237961, -154.96367679482157, 320.96954345703125, -155.00735473632812, -2.665523052215576, 36.85829162597656]
[550.6414519659079, -29.33629974466675, 401.95416259765625, -177.98750305175784, 13.652832984924316, 62.4269790649414]
[331.03103186447555, -212.22498670154414, 477.6744384765625, 160.3960723876953, -12.330926895141603, 26.48406028747559]
[348.93851972969946, -218.06267453338344, 353.58978271484375, 152.75686645507812, -12.264739036560059, 28.13344955444336]
[417.53315361587863, -132.18932711639857, 391.7882995605469, 157.5767822265625, 6.81875228881836, 47.7972526550293]
[500.4129176047173, -22.212665034639315, 432.9984130859375, 172.6428680419922, 20.058818817138675, 67.38289642333986]
[361.67541873261536, -79.06634410955603, 476.40826416015625, 161.63987731933597, 14.968744277954103, 64.73013305664062]
[426.48584016835514, -2.888913584330751, 620.497802734375, 167.24452209472656, 4.664366722106934, 46.712791442871094]
[722.0302344136238, -69.31081471526271, 455.73495483398443, -161.65504455566406, 9.656673431396484, 28.18750762939453]
[744.3858184000393, -93.50032744026204, 242.31823730468753, -146.70375061035156, 17.408620834350586, 31.299154281616207]
